PSA_ID,Domain,Class,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata,Ekegusii,Dholuo,Somali
EDU-00363,Education,PSA,"Mung'ala Secondary School now has new dining facilities, providing a better environment for students during meal times. Enjoy the improved dining experience!","Shule ya Upili ya Mung'ala sasa ina vituo vipya vya kulia, vinavyotoa mazingira bora kwa wanafunzi wakati wa chakula. Furahia uzoefu bora wa kula!",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/mungala-secondary-school-get-new-dining-facilities/,2026-07-26,General,"Mung'ala Secondary School nakiigana na bwakire bushya bwakugira, buya biria bushasa buya bune bwokore bwokinyekera! Nakiiga bwaki bwakugira!","Mung'ala Secondary School en gima ng'wonyo e yo mar dhoch, oma nyal chopo yore ma ok nyalo chopo mar dende. Gambira e yo mar dhoch ombulu!","Mung'ala Secondary School waxay hada leedahay goobo cusub oo casho ah, taasoo bixineysa deegaan ka wanaagsan ardayda xiliga cuntada. Ka faa’iidayso waayo-aragnimada cashada ee la hagaajiyay!"
EDU-00364,Education,PSA,"The education sector has received a record Sh784.5 billion allocation for the 2026/27 Financial Year, benefiting schools, students, and universities across Kenya.","Sekta ya elimu imepata allocation ya rekodi ya Sh784.5 bilioni kwa mwaka wa fedha 2026/27, ikinufaisha shule, wanafunzi, na vyuo kote Kenya.",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/education-sector-receives-record-sh784-5-billion-in-budget/,2026-07-26,General,"Ekegusii ekoi saki ya masomo eya Sh784.5 bilioni omokiri buya bwa 2026/27, okaki ekoreng'ano bw' mashule, abere, naki univesite buya bw' Kenya.","Sekta mag tich en yore gi Sh784.5 bilyoni maromoe mogik kuom chako 2026/27, nikech itimere shule, wanyasaye, gi yunivesiti chalo Kenya.","Saqaaradda waxbarashadu waxay heshay miisaaniyad taariikhi ah oo ah Sh784.5 bilyan sanadka maaliyadeed 2026/27, taasoo ka faa'iideysaneysa dugsiyada, ardayda, iyo jaamacadaha guud ahaan Kenya."
EDU-00365,Education,PSA,Private sector stakeholders in Bondo subcounty are encouraged to partner with the Ministry of Education to support Curriculum Based Education (CBE). Contributions of resources and assistance are needed to ensure no learner is left behind.,Wajumuisha sekta binafsi katika kaunti ndogo ya Bondo wanahimizwa kushirikiana na Wizara ya Elimu kusaidia Elimu Inayoegemea Mtaala (CBE). Msaada wa rasilimali na usaidizi unahitajika kuhakikisha kwamba mwanafunzi yeyote hakosi fursa.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/stakeholders-seek-partnerships-in-curriculum-based-education/,2026-07-26,General,Abagusi b’ekirugendo b’akere nyachira ku Bondo subcounty baraiya kuhuria na Ministry of Education mu gusubira na Curriculum Based Education (CBE). Abaki b’iri na buya buya bakenyerewe kugira omokinyanya nyang’eni soria.,"Gik ma odhiambo e Bondo, nyaka chung' e piny rasmi gi Ministry of Education gima oinuhere Curriculum Based Education (CBE). Koro no genda mar gi resources kod nyiso, to chiwre kak gima chuo en nyinga.",Waxaa lagu dhiirrigelinayaa daneeyayaasha qaybta gaarka ah ee degmada Bondo inay iskaashadaan Wasaaradda Waxbarashada si ay u taageeraan Waxbarashada Ku Saleysan Manhajka (CBE). Kaalmo iyo agab ayaa loo baahan yahay si loo hubiyo in arday walba ay helaan fursad.
EDU-00366,Education,PSA,The County Government of Kakamega is constructing over 61 modern Early Childhood Development Education (ECDE) centres to improve access to quality education in the region. Parents are encouraged to enroll their children in these newly enhanced public ECDE centres.,Serikali ya Kaunti ya Kakamega inajenga zaidi ya vituo 61 vya kisasa vya Elimu ya Maendeleo ya Utotoni (ECDE) kuboresha upatikanaji wa elimu bora katika eneo hili. Wazazi wanahimizwa kuwaj enrolling watoto wao katika vituo hivi vya umma vya ECDE vilivyoboreshwa.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/modern-ecde-centres-transform-learning-in-lugari/,2026-07-26,General,Abasoresori bwakagoni buKakamega boti naki nyancha 61 buabere bu naki obwakiri bwogokong’ere buessia bwosi bwosi bwokire obwakirigori. Abatiri bakesebogori baria buchebete buori bwakirigori obwakiri bwenje bworong’i bwakira abate naki.,Govenor wa Kakamega en gima okel mondo owacho over 61 ECDE majomain eyo mone osiepe mar joma nyalo nyal e wiye. Wazir rung'ni mondo obedi kanyo jomadak matut e yore ma okel gi.,Dowladda Qaaradda Kakamega waxay dhisayso in ka badan 61 xarumood oo casri ah oo waxbarashada Hore ee Carruurta (ECDE) si loo hagaajiyo helitaanka waxbarasho tayo leh gobolka. Waalidka waxaa lagu dhiirigelinayaa inay ku diiwaangeliyaan carruurtooda xarumahan cusub ee la hagaajiyay ee ECDEda dadweynaha.
EDU-00367,Education,PSA,"The National Government Constituencies Development Fund is enhancing school infrastructure, including classrooms and laboratories, to improve student learning environments.","Mfuko wa Maendeleo ya Jimbo la Serikali ya Kitaifa unaboresha miundombinu ya shule, ikijumuisha madarasa na maabara, ili kuboresha mazingira ya kujifunzia kwa wanafunzi.",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/legislator-pledges-to-develop-school-infrastructure/,2026-07-26,General,"Ekigwachi chogori cha Omoja kinyancha Omokiriri chikere omokiriri bwakire, ekikumi naki omokiriri, naki ebwaki busechara bwaki bwaki bosi.","Geverno ng’ama marach kanyakla gi fund mar Constituent Development ng’eyo jumba mar masomo, ka ji nyaka chako ka gi laburatori, kuom to konyo environment mar masomo.","Hay’adda Horumarinta Deegaanka Degaanka Dowladda Qaranka waxay kor u qaadaysaa kaabayaasha dugsiyada, oo ay ku jiraan fasallada iyo shaybaarka, si loo hagaajiyo deegaanada waxbarasho ee ardayda."
EDU-00368,Education,PSA,"Needy students in Kiambu County are receiving financial support through bursary cheques of KSh 5,000 for day scholars and KSh 10,000 for boarders. Ensure to collect your bursary before school reopens.","Wanafunzi wanahitaji katika Kaunti ya Kiambu wanapata msaada wa kifedha kupitia cheki za bursary za KSh 5,000 kwa wanafunzi wa siku na KSh 10,000 kwa wanafunzi wa bweni. Hakikisha unakusanya bursary yako kabla ya shule kufunguliwa tena.",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/kiambu-students-receive-bursaries-ahead-of-school-reopening/,2026-07-26,General,"Abanyere oria buya mu Kiambu County baria bosianga egesomogori busembi bu KSh 5,000 bu ogendori na KSh 10,000 bu abarori. Naki ohigani busembi bwako omokema oria.","Kano students manyien e Kiambu County okinyi pesa mar bursary gi cheke KSh 5,000 ma day scholars nikech KSh 10,000 ma boarders. Jiwaka uko to ka ng'ato bura buru mag bursary piny to school otere.","Ardayda u baahan ee ka tirsan Kiambu County waxay helayaan taageero lacag ah iyada oo loo marayo jeegag bursary ah oo ah KSh 5,000 ardayda maalinimada iyo KSh 10,000 ardayda jiifka ah. Hubi inaad soo qaadato bursary-gaaga kahor intaan dugsiga dib u furan."
EDU-00369,Education,PSA,ICS Technical College is offering a free three-month Russian language training program for students in technical and vocational training. Classes start soon; register now to enhance your global employment opportunities.,Chuo cha Kiufundi cha ICS kinatoa program ya mafunzo ya lugha ya Kirusi bure kwa muda wa miezi mitatu kwa wanafunzi wa mafunzo ya kiufundi na ufundi. Madarasa yananza hivi karibuni; jisajili sasa kuboresha fursa zako za ajira duniani.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/college-introduces-russian-language-course/,2026-07-26,General,ICS Technical College ikorengii ore obwaki bwogenge bujokire bwaki bwabwakire bataraka bataraki bwiita bujokire bwogenge bwokiri. Maki chaburi; ohikire nyake omokiraki bwokire bwokiri.,ICS Technical College oting' gi chuech mar Russian ma oketh tich kendo e tich maler mag thum tinde. Wadh joma kwayo; register duto nigi to gin kanyalo konyo ngamoro kanyo gi joma mar duniya.,Koleejka Farsamada ICS wuxuu bixinayaa barnaamij lacag la’aan ah oo tababarka luuqadda Ruushka ah muddo seddex bilood ah ardayda ku jirta tababarka farsamada iyo xirfadaha. Fasalladu waxay bilaabmayaan dhawaan; isdiiwaangeli hadda si aad u kordhiso fursadahaaga shaqo ee caalamiga ah.
EDU-00370,Education,PSA,Students interested in physics can benefit from STEM outreach programs organized by CEMASTEA and partners. Engage with hands-on experiences to ignite your passion for science.,Wanafunzi wanaovutiwa na fizikia wanaweza kufaidika na mipango ya utoaji wa STEM iliyoandaliwa na CEMASTEA na washirika. Shiriki katika uzoefu wa vitendo ili kuwasha shauku yako ya sayansi.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/stem-outreach-inspires-physics-students-in-kiambu/,2026-07-26,General,Abana baki ogendete mu physics bakizang'anya na STEM outreach programs eziri omokinyi CEMASTEA na abaranga. Terenda omanga omokinyanaki ogotenderira okiresi tirimo.,"Wachopo ma okel physics, inyal konyo e programe ma nyal STEM ma CEMASTEA kod ma duto. Nying' e wach mar konyo kod nyim maler kuom sayansi.",Ardayda xiiseynaysa fiisikiska waxay ka faa'iideysan karaan barnaamijyada STEM ee ay abaabushay CEMASTEA iyo shuraakadeeda. Ka qeybgala waayo-aragnimooyin gacanta ah si aad u dhagaxdhigto xiisahaaga sayniska.
EDU-00371,Education,PSA,"Machakos University is constructing a Smart TVET building to enhance technical and vocational education, with completion expected in 12 months. Stay informed for enrollment and training opportunities.","Chuo Kikuu cha Machakos kinajenga jengo la Smart TVET ili kuboresha elimu ya kitaaluma na ufundi, likitarajiwa kukamilika ndani ya miezi 12. Fuata habari za kujisajili na fursa za mafunzo.",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/safaricom-partners-with-machakos-university-to-build-smart-tvet-college/,2026-07-26,General,"Machakos University inogangia ekorongori ya Smart TVET bugeayo buya enki'kore y'abateki n'amosendekii, na orokore emokore 12. Naki nakiore omoi omogenda nakiabireyaki.","Machakos University nochako gi building mar Smart TVET to yie ji joma neno machal, kendo ng'eyo ka gima tho ngeyo e yo mwak 12. Chok gi ng'ato ngaphu machalo kendo joma neno.","Jaamacadda Machakos waxay dhisaysaa dhismo Smart TVET ah si loo xoojiyo waxbarashada farsamada iyo xirfadaha, wuxuuna dhamaadkiisu la filayaa in uu dhamaado 12 bilood gudahood. Kula soco fursadaha diiwaangelinta iyo tababarka."
EDU-00372,Education,PSA,The Ministry of Education is urged to introduce Artificial Intelligence (AI) as a formal subject in secondary schools to enhance students' skills for future careers.,Wizarati ya Elimu inasihi kuanzisha Akili Bandia (AI) kama somo rasmi katika shule za sekondari ili kuboresha ujuzi wa wanafunzi kwa ajili ya ajira za baadaye.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/push-to-have-ai-in-senior-school-curriculum/,2026-07-26,General,Abagere b'Oborere b'Abantu bakunyora mugambi omogoti naki naki ya Artificial Intelligence (AI) ekinyanaka omokireri oria shange chibari cha masomo chire motigere.,"Kachok ma tich mag education okonyre e chuny ariyo to itiyo Artificial Intelligence (AI) kamano mar tich maber e shule mar sekondari, chike mondo wanyore thuolo gi chalo mag nyaka.",Wasaaradda Waxbarashada waxaa lagu boorinayaa inay keento Sirdoonka Artifishalka (AI) sidii maaddo rasmi ah oo dugsiyada sare lagu bixiyo si loo xoojiyo xirfadaha ardayda ee shaqooyinka mustaqbalka.
EDU-00373,Education,PSA,Young learners in Machakos County had the opportunity to interact with global scientists during a STEM outreach program at Machakos Girls High School.,Wanafunzi vijana katika Kaunti ya Machakos walipata fursa ya kuzungumza na waprofesa wa sayansi kutoka duniani kote wakati wa mpango wa msaada wa STEM katika Shule ya Upili ya Wasichana ya Machakos.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/cemastea-brings-global-scientists-to-inspire-future-stem-leaders/,2026-07-26,General,Abato bano bakiire mu Machakos County bakiire namiriri nakiigwa na okerebuo nakiere bunene baaba nakiigwa gwenyeki mu STEM mu Machakos Girls High School.,Weche gi kendo e Machakos County nyathin gi chike magok kuom gi scientists piny ma mondegi e nyime STEM e Machakos Girls High School.,Ardayda yar ee gobolka Machakos waxay fursad u heleen inay la xiriiraan saynisyahanno caalami ah intii ay socotay barnaamijka STEM ee ka dhacay Dugsiga Sare ee Gwrang Mchackos.
EDU-00374,Education,PSA,Needy students from Muhoroni and Nyakach Sub-Counties in Kisumu can apply for Sh4.2 million in bursaries to help with school fees. Check with the Senator's Office for application details.,Wanafunzi wenye uhitaji kutoka Muhoroni na Nyakach katika Kaunti ya Kisumu wanaweza kuomba ufadhili wa Sh4.2 milioni kusaidia katika ada za shule. Angalia ofisi ya Seneta kwa maelezo ya maombi.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/senator-offers-sh4-2-million-bursaries-to-needy-students-in-kisumu/,2026-07-26,General,Abanyabaki batarorere buya naki Muhoroni na Nyakach Sub-Counties mu Kisumu barangire kubirkenya Sh4.2 million buya emokiriri bwakoreri emokwa. Vergeja na Ofisi ya Senator buya obwakire bwakoreri.,Wang’ni kendo nyaka lweny ma ni kuoch goyo lokruok kuom Sh4.2 milioni ma okelo bursing to ang’weny ki jaluo. Konyruok e Ofis ma Senator niya gi nyiso ma kanyo.,Ardayda u baahan ee ka socota Gobolka Muhoroni iyo Nyakach ee Kisumu waxay codsan karaan Sh4.2 milyan oo deeqo waxbarasho si ay uga caawiyaan kharashaadka iskuulka. La xiriir Xafiiska Senator-ka si aad u hesho faahfaahinta codsiga.
EDU-00375,Education,PSA,"Six new school buses have been procured for Nyakach schools through NG-CDF, to be distributed before the end of the financial year 2026/2027, enhancing transport for learning.","Basi sita mpya za shule zimepatikana kwa shule za Nyakach kupitia NG-CDF, zitakazopewa kabla ya kumalizika kwa mwaka wa fedha 2026/2027, kuboresha usafiri wa kujifunza.",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/aduma-procures-six-school-buses-through-ng-cdf/,2026-07-26,General,"Basi naki nane buya bwakoretswe buya bwokire Nyakach buzi bwi NG-CDF, bujengani bwera buya bwabwakire buya bwahaki buya buya buryo bwokire bworori ya 2026/2027, bujengani bwahaki bwokwikore buya bwokwigana.","Bonde mar adhi 6 nyakach mag njira yoye ng'ato kuom NG-CDF, to be diro bei koro gi jina mar chuo 2026/2027, to g'iyore transport mar nying' gima.","Lix bas cusub ayaa loo iibiyey dugsiyada Nyakach iyada oo loo marayo NG-CDF, si ay loo qaybiyo ka hor dhamaadka sanadka maaliyadeed ee 2026/2027, korna u qaadi doonta gaadiidka waxbarashada."
EDU-00376,Education,PSA,"Jomo Kenyatta University of Agriculture and Technology hosted the International Kids' Conference, providing a platform for secondary school students to pitch innovative projects and ideas.","Chuo Kikuu cha Jomo Kenyatta cha Kilimo na Teknolojia kilihost maadhimisho ya Kimataifa ya Watoto, kikitoa fursa kwa wanafunzi wa shule za sekondari kuwasilisha miradi na mawazo ya ubunifu.",,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/youth-innovation-championed-at-global-childrens-conference/,2026-07-26,General,"Jomo Kenyatta University of Agriculture and Technology yakioma Intaneti ya Banabere buya, buya abatega bosi abaidaka kitemo chochiri na bosi obwakire bwaboki.","Jomo Kenyatta University of Agriculture and Technology ne neno gi International Kids' Conference, oherie piny kuom joma secondary ma okonyo tich mar yore mag nyaka.","Jaamacadda Jomo Kenyatta ee Beeraha iyo Teknolojiyada ayaa martigalisay Shirweynaha Caalamiga ah ee Carruurta, iyada oo fursad u siisay ardayda dugsiyada sare inay soo bandhigaan mashaariic iyo fikrado cusub."
EDU-00377,Education,PSA,Students are urged to prioritize discipline and academic excellence to achieve their goals and positively impact their future.,Wanafunzi wanasisitizwa kuweka kipaumbele nidhamu na uf Excellence wa kitaaluma ili kufikia malengo yao na kuathiri kwa njia chanya wakati wao ujao.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/cherorot-calls-on-students-to-prioritise-discipline-and-academic-excellence/,2026-07-26,General,Abakire batirwe kugirango babere bandidi na buya bw’amasomo kugira batuhiye ibango na busani bw’ebiogori bwabo.,"Wang'ni majeru kendo to gi chalo chalo maber, ng'ato chimbe ni to nyalo yudhi mokwongo gi chamo chuo.",Ardayda waxaa lagu boorinayaa inay mudnaanta siiyaan anshaxa iyo heerka waxbarashada si ay u gaaran yoolalkooda una saameeyaan mustaqbalkooda si togan.
EDU-00378,Education,PSA,Students in Kajiado County are urged to embrace Physics and STEM subjects to prepare for careers in science and innovation. Engage in practical learning and seek resources to explore these fields.,Wanafunzi katika Kaunti ya Kajiado wanah encouraged kuchukua Fizikia na masomo ya STEM ili kujiandaa kwa kazi katika sayansi na uvumbuzi. Shiriki katika kujifunza kwa vitendo na tafuteni rasilimali za kuchunguza nyanja hizi.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/students-in-kajiado-urged-to-embrace-physics-as-pathway-to-stem-careers/,2026-07-26,General,Abana baki Kajiado County naki ogenda buya bu Physics na masomo ma STEM buya boki orekerere buya naki kariari mu bilimbe na obwakiire. Waki kodhi omokireri omotende na oki omokinyani nyaki ekegusii.,"Odhi gi kuom students e Kajiado County, nene onge gi Physics kod STEM ma oket nyaka timo joma e science kod innovation. Keth gi nyandwatruok e piny kod jong'eyo kuom ini kaya.",Ardayda Gobolka Kajiado waxaa la dhiirigelinayaa inay qaataan Fiisigis iyo maadooyinka STEM si ay u diyaariyaan xirfado cilmiga iyo hal-abuurka. Ka qayb qaado barashada gacanta ah oo raadi ilaha si aad u sahamiso goobahan.
EDU-00379,Education,PSA,Construction of a new classroom at Emmabwi Senior School has begun with Sh 1 million funding. Emuhaya residents can expect further educational infrastructure improvements.,Ujenzi wa darasa jipya katika Shule ya Upili ya Emmabwi umeanza kwa ufadhili wa Sh milioni 1. Wakazi wa Emuhaya wanaweza kutarajia maboresho zaidi ya miundombinu ya elimu.,,KenyaNewsAgency_Education_Cat,https://www.kenyanews.go.ke/milemba-intensifies-education-and-infrastructure-development-in-vihiga/,2026-07-26,General,Ekitabu kisasa ekire ekiri na Emmabwi Senior School kinyang'ana ekibuni na mali ya Sh 1 milioni. Abakere b'Emuhaya baria buya bwentsikire bwere bweng'ana bwakiagania bwesi.,Ige ok nyaka tiyo klas motegno e Emmabwi Senior School nigi Sh 1 million. Wuod Emuhaya ochiko kuom weche duto ma ok nyal chako mar education.,Dhismayaasha fasalka cusub ee iskuulka Emmabwi Senior School ayaa bilaabmay iyadoo la helay maalgelin gaareysa Sh 1 million. Muwaadiniinta Emuhaya waxay filan karaan horumarro kale oo kaabayaasha waxbarashada ah.
