PSA_ID,Domain,English,Kiswahili2,Somali,Dholuo,Kiswahili,Target_Languages,Source,Date,Metadata,Date_dt,en_len,sw_len
PSA002740,education,All pastoralists must stock emergency supplies before next Monday.,Wafugaji wote lazima wawe na vifaa vya dharura kabla ya Jumatatu ijayo.,Dhammaan xoolo-dhaqatada waa inay kaydiyaan agabka gurmadka degdegga ah ka hor Isniinta soo socota.,,Pastoralists wote lazima stock emergency supplies kabla ya next Monday.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2024-12-25,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022099""}",2024-12-25,66,71
PSA002741,education,NOTICE: All police stations must submit production reports to the county disaster office by July 1st.,TANGAZO: Vituo vyote vya polisi lazima viwasilishe ripoti za uzalishaji kwa ofisi ya maafa ya kaunti ifikapo Julai 1.,OGAYSIIS: Dhammaan saldhigyada booliiska waa inay warbixinnada wax soo saarka u gudbiyaan xafiiska masiibooyinka degmada ugu dambayn Luulyo 1deeda.,,ILANI: police stations zote lazima ziwasilishe production reports kwenye the county disaster office ifikapo July 1st.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Teachers Service Commission,2024-03-04,"{""type"": ""generated_variation"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022127""}",2024-03-04,101,117
PSA002742,security,The National Drought Management Authority has deployed additional disaster response teams to maintain public safety during election period.,Mamlaka ya Kitaifa ya Usimamizi wa Ukame imetuma timu za ziada za kukabiliana na maafa ili kudumisha usalama wa umma wakati wa uchaguzi.,Hay'adda Qaranka ee Maareynta Abaaraha ayaa geysay kooxo dheeraad ah oo ka jawaabaya masiibooyinka si ay u ilaaliyaan badbaadada dadweynaha inta lagu jiro xilliga doorashada.,,The National Drought Management Authority imeweka disaster response teams wa ziada ili kudumisha public safety wakati wa election period.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2026-04-03,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.022173""}",2026-04-03,139,137
PSA002743,disaster,The National Police Service announces medical supplies to all vulnerable populations in the county education office.,Huduma ya Kitaifa ya Polisi inatangaza vifaa vya matibabu kwa watu wote walio katika mazingira magumu katika ofisi ya elimu ya kaunti.,Adeegga Booliska Qaranka ayaa ku dhawaaqay agab caafimaad oo loogu talagalay dhammaan dadka nugul ee ku nool xafiiska waxbarashada degmada.,,The National Police Service inatangaza medical supplies kwa vulnerable populations wote katika the county education office.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2025-08-06,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022208""}",2025-08-06,116,123
PSA002744,disaster,Livestock farmers are advised to stock emergency supplies as the rains stop are expected.,Wakulima wa mifugo wanashauriwa kuhifadhi vifaa vya dharura kwani mvua inatarajiwa kusimama.,Beeralayda xoolaha ayaa lagula talinayaa inay kaydsadaan agabka gurmadka degdegga ah maadaama la filayo in roobabku joogsadaan.,,Livestock farmers washauriwa kufanya stock emergency supplies kwani the rains stop zinatarajiwa.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2025-06-24,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.022236""}",2025-06-24,89,96
PSA002745,disaster,The Independent Electoral and Boundaries Commission issues drought emergency declaration for the nearest health facility.,Tume Huru ya Uchaguzi na Mipaka yatoa tamko la dharura la ukame kwa kituo cha afya kilicho karibu.,Guddiga Madaxa-bannaan ee Doorashooyinka iyo Xuduudaha ayaa soo saaray baaq degdeg ah oo ku saabsan xaaladda abaarta ee xarunta caafimaad ee ugu dhow.,,The Independent Electoral and Boundaries Commission inatoa drought emergency declaration kwa the nearest health facility.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2025-12-28,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022262""}",2025-12-28,121,121
PSA002746,agriculture,URGENT: All county officials must boil drinking water before the rains stop.,HARAKA: Maafisa wote wa kaunti lazima wachemshe maji ya kunywa kabla mvua haijakoma.,DEGDEG: Dhammaan mas'uuliyiinta degmadu waa inay karkariyaan biyaha la cabbo ka hor inta aysan roobku istaagin.,,HARAKA: county officials wote lazima boil drinking water kabla ya the rains stop.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2024-01-25,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022290""}",2024-01-25,76,81
PSA002747,health,Farmers are urged to update their records to stop the spread of Rift Valley Fever.,Wakulima wanahimizwa kusasisha rekodi zao ili kuzuia kuenea kwa Homa ya Bonde la Ufa.,Beeraleyda waxaa lagu boorinayaa inay cusbooneysiiyaan diiwaankooda si loo joojiyo faafitaanka cudurka Rift Valley Fever.,,Farmers wamehimizwa kufanya update their records ili kusitisha kuenea kwa Rift Valley Fever.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2024-02-14,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022317""}",2024-02-14,82,92
PSA002748,governance,The Kenya Plant Health Inspectorate Service directs all fish farmers to undergo screening.,Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya inawaelekeza wafugaji wote wa samaki kufanyiwa uchunguzi.,Adeegga Kormeerka Caafimaadka Dhirta ee Kenya ayaa faraya dhammaan beeraleyda kalluunka inay maraan baaritaanno.,,The Kenya Plant Health Inspectorate Service inaagiza fish farmers wote kupitia screening.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2024-04-16,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022342""}",2024-04-16,90,89
PSA002749,health,The public is advised to register online for diarrhea symptoms.,Umma unashauriwa kujiandikisha mtandaoni kwa dalili za kuhara.,Dadweynaha waxaa lagula talinayaa inay iska diiwaangeliyaan khadka internetka si ay u ogaadaan calaamadaha shubanka.,,Umma unashauriwa kufanya register online kwa dalili za diarrhea.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2025-05-29,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.022366""}",2025-05-29,63,64
PSA002750,governance,The public is invited to submit registration forms on the draft audit guidelines before April 30th.,Umma unakaribishwa kuwasilisha fomu za usajili kwenye rasimu ya miongozo ya ukaguzi kabla ya Aprili 30.,Dadweynaha waxaa lagu martiqaadayaa inay soo gudbiyaan foomamka diiwaangelinta ee ku qoran qabyo-qoraalka tilmaamaha hanti-dhawrka ka hor Abriil 30keeda.,,Umma unakaribishwa kuwasilisha registration forms kuhusu the draft audit guidelines kabla ya April 30th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2025-02-28,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022394""}",2025-02-28,99,104
PSA002751,security,The public is advised to avoid training in Garissa until the situation stabilizes.,Umma unashauriwa kuepuka mafunzo huko Garissa hadi hali itakapotulia.,Dadweynaha waxaa lagula talinayaa inay ka fogaadaan tababarka Gaarisa ilaa xaaladdu ay degto.,,Umma unashauriwa kuepuka training katika Garissa mpaka the situation stabilizes.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Meteorological Department,2024-07-09,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022420""}",2024-07-09,82,80
PSA002752,security,SECURITY ALERT: Avoid Nakuru due to disease outbreak.,TAHADHARI YA USALAMA: Epuka Nakuru kutokana na mlipuko wa magonjwa.,DIGNIIN AMNIGA: Ka fogow Nakuru sababtoo ah cudurku wuu faafaa.,,TAHADHARI YA USALAMA: Epuka Nakuru kutokana na disease outbreak.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Teachers Service Commission,2025-10-01,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022444""}",2025-10-01,53,64
PSA002753,governance,The Kenya Revenue Authority reminds travelers to submit documents via the mobile app.,Mamlaka ya Mapato ya Kenya inawakumbusha wasafiri kuwasilisha hati kupitia programu ya simu.,Hay'adda Dakhliga Kenya waxay xasuusinaysaa dadka safarka ah inay dukumentiyada ku soo gudbiyaan barnaamijka moobaylka.,,The Kenya Revenue Authority inawakumbusha travelers kufanya submit documents kupitia the mobile app.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Red Cross,2026-02-21,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022475""}",2026-02-21,85,100
PSA002754,governance,All fish farmers are directed to register online by September 15th.,Wafugaji wote wa samaki wameagizwa kujiandikisha mtandaoni ifikapo Septemba 15.,Dhammaan beeraleyda kalluunka waxaa la farayaa inay iska diiwaangeliyaan khadka internetka kahor Sebtembar 15.,,Fish farmers wote wameagizwa kufanya register online ifikapo September 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2025-12-28,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022502""}",2025-12-28,67,76
PSA002755,disaster,The Kenya Meteorological Department issues weather warning for Mandera.,Idara ya Hali ya Hewa ya Kenya yatoa onyo la hali ya hewa kwa Mandera.,Waaxda saadaasha hawada ee Kenya ayaa digniin ka soo saartay cimilada Mandheera.,,The Kenya Meteorological Department inatoa weather warning kwa Mandera.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2025-12-24,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022527""}",2025-12-24,71,71
PSA002756,education,Pastoralists are reminded that the deadline for inspection is extended to August 1st.,Wafugaji wanakumbushwa kwamba tarehe ya mwisho ya ukaguzi imeongezwa hadi Agosti 1.,Xoolo dhaqatada waxaa la xasuusinayaa in waqtiga kama dambaysta ah ee kormeerka la kordhin doono ilaa Ogosto 1.,,Pastoralists wamekumbushwa kwamba tarehe ya mwisho ya inspection imeongezwa hadi August 1st.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Red Cross,2025-09-30,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.022553""}",2025-09-30,85,92
PSA002757,education,The National Disaster Operations Centre announces that all government offices will install safety equipment on September 15th.,Kituo cha Kitaifa cha Operesheni za Maafa kinatangaza kwamba ofisi zote za serikali zitaweka vifaa vya usalama mnamo Septemba 15.,Xarunta Hawlgallada Musiibooyinka Qaranka ayaa ku dhawaaqday in dhammaan xafiisyada dawladdu ay rakibi doonaan qalabka badbaadada Sebtembar 15keeda.,,The National Disaster Operations Centre inatangaza kwamba government offices zote zitafanya install safety equipment tarehe September 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Teachers Service Commission,2025-07-31,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022582""}",2025-07-31,126,139
PSA002758,security,The public is advised to avoid school reopening in Wajir until security clearance is obtained.,Umma unashauriwa kuepuka kufunguliwa tena kwa shule huko Wajir hadi pale ambapo kibali cha usalama kitakapopatikana.,Dadweynaha waxaa lagula talinayaa inay ka fogaadaan dib u furista iskuullada Wajeer ilaa laga helo ogolaansho amni.,,Umma unashauriwa kuepuka school reopening katika Wajir mpaka security clearance is obtained.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Red Cross,2025-03-29,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022608""}",2025-03-29,94,92
PSA002759,disaster,The Social Health Authority warns of earthquakes exceeding Category 3 in the police station.,Mamlaka ya Afya ya Jamii yaonya kuhusu matetemeko ya ardhi yanayozidi kiwango cha 3 katika kituo cha polisi.,Hay'adda Caafimaadka Bulshada ayaa ka digaysa dhulgariirro ka badan heerka 3aad ee saldhigga booliiska.,,The Social Health Authority inaonya earthquakes zaidi ya Category 3 katika the police station.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2026-02-28,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022635""}",2026-02-28,92,94
PSA002760,governance,All parents must submit production reports to the Ministry by March 15th.,Wazazi wote lazima wawasilishe ripoti za uzalishaji kwa Wizara ifikapo Machi 15.,Dhammaan waalidiinta waa inay warbixinnada wax soo saarka u gudbiyaan Wasaaradda kahor Maarso 15keeda.,,Parents zote lazima viwasilishe production reports kwa the Ministry ifikapo March 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2025-07-04,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.022665""}",2025-07-04,73,87
PSA002761,security,The Teachers Service Commission urges taxpayers to remain vigilant and report inspection to Lamu.,Tume ya Huduma kwa Walimu inawasihi walipa kodi kuendelea kuwa macho na kuripoti ukaguzi kwa Lamu.,Guddiga Adeegga Macallimiinta ayaa ku boorriyay canshuur bixiyeyaasha inay feejignaadaan oo ay soo sheegaan kormeerka Lamu.,,The Teachers Service Commission inawahimiza taxpayers kuwa macho na kuripoti inspection kwenye Lamu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2025-09-26,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.022692""}",2025-09-26,97,100
PSA002762,education,All fishermen must report suspicious activity before September 15th.,Wavuvi wote lazima waripoti shughuli zinazotiliwa shaka kabla ya Septemba 15.,Dhammaan kalluumeysatada waa inay soo sheegaan dhaqdhaqaaqyo laga shakiyo ka hor Sebtembar 15.,,Fishermen wote lazima report suspicious activity kabla ya September 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Meteorological Department,2025-03-29,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.022718""}",2025-03-29,68,73
